"Guid","CurrencyIsoCode","Name","SBQQ__DiscountAmount__c","SBQQ__DiscountPercentage__c","SBQQ__LowerBound__c","SBQQ__Number__c","SBQQ__OriginalBlockPrice__c","SBQQ__OriginalDiscountTier__c","SBQQ__PriceModel__c","SBQQ__PriceSchedule__c","SBQQ__Price__c","SBQQ__TermDiscount__c","SBQQ__UpperBound__c","SBQQ__VolumnDiscount__c"
7c1f63d1-0275-492a-a144-959f6cfaaffe,USD,Tier 3,"#N/A",20.0,5000.0,3.0,"#N/A",9fc7010f-4aa0-436b-909f-06093a5bc68b,Per Unit,b851294c-a7e3-4a2c-96a5-7a94bfddd6e8,0.8,"#N/A",10000.0,0.2
7c216748-18b8-45fe-9b2b-d250999e77f8,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,61f0694d-6bb4-4f52-9b6e-ea766c5707e6,7200.0,"#N/A","#N/A","#N/A"
7c22f6ab-e8c7-44b5-b9b2-d95303bf248b,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,17d9cb13-693a-4496-8868-23012622940e,5000.0,"#N/A","#N/A","#N/A"
7c233d41-40bb-4878-ad17-90a6729a20db,USD,"Tier [9,999,999,  )","#N/A","#N/A",9999999.0,2.0,"#N/A","#N/A",Per Unit,349f2415-271b-4baf-b3a3-52dc9c21c36f,0.15,"#N/A","#N/A","#N/A"
7c24e2d9-fe10-4c3a-9654-006ca464c01f,USD,Tier 1,0.0,0.0,1000.0,1.0,"#N/A",bbbc9959-d9ab-4f83-acd4-2b2ec7e1d2d6,Per Unit,1fb1bbb8-5291-4b8d-b813-0246de0ce176,1.0,"#N/A",2000.0,0.0
7c28598a-4de2-42fc-a744-e20b4b2fce23,USD,250 to 500,"#N/A",10.0,250.0,1.0,"#N/A",47d24d20-ffa9-46d1-927f-b6bcf3455224,Per Unit,d51500a0-dba6-4d84-9a90-2a0e30b35195,89.1,"#N/A",501.0,9.9
7c29c883-6155-4100-b3fd-b36b24660e53,USD,Tier 4,"#N/A",25.0,10000.0,4.0,"#N/A",9607b5d7-d73e-4e7e-839f-4d304027eb24,Per Unit,8b95c975-4cbf-43b4-b38b-b2b17e4e3d72,0.75,"#N/A","#N/A",0.25
7c2c6b63-573d-4df2-a929-346bd1166a22,USD,Up to 250,"#N/A",0.0,0.0,0.0,"#N/A",da8c6e5e-c996-49bf-a4fc-9fff96c871f5,Per Unit,ad17a762-b32e-4718-a366-0c9220f5b581,99.0,"#N/A",250.0,0.0
7c30d237-8a13-43f1-b8b7-a9a4166d3c30,USD,Up to 250,"#N/A",0.0,0.0,0.0,"#N/A",da8c6e5e-c996-49bf-a4fc-9fff96c871f5,Per Unit,ca940aad-5c76-42b8-bc84-a41bce0906c1,99.0,"#N/A",250.0,0.0
7c34e926-0c9d-444c-a257-6b306951fdf5,USD,2001+,"#N/A",70.0,2001.0,4.0,"#N/A",88e8b31a-68e5-4666-abe1-f627626cb900,Per Unit,99ca4110-084e-4e45-ad11-794f9a25eb77,29.7,"#N/A","#N/A",69.3
7c36cebb-606e-4608-9e71-3dbc4dc82761,USD,Tier 2,"#N/A",10.0,2000.0,2.0,"#N/A",ddfa15b3-994f-4600-85f0-f634ad62fa0a,Per Unit,b979ae96-6d6b-440e-b8af-4a5ec797498e,0.9,"#N/A",5000.0,0.1
7c36f938-29c6-4cd2-baee-dd59959ffb5c,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,c4ffc62e-5ec2-4fed-8e70-8d7e6ba92199,"#N/A","#N/A","#N/A","#N/A"
7c377793-3dd1-47b6-aa52-65ae6bd10326,USD,Tier 3,"#N/A",20.0,5000.0,3.0,"#N/A",9fc7010f-4aa0-436b-909f-06093a5bc68b,Per Unit,c16a40d8-48a8-4858-9c0d-75ee65cf572b,0.8,"#N/A",10000.0,0.2
7c3b5f32-e68b-46ee-b940-6eeac5f29238,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,9f455198-8785-42ed-991d-09ade1b944fd,15000.0,"#N/A","#N/A","#N/A"
7c3ebb1f-dbf9-4120-ba1f-2bc7878226ed,USD,2001+,"#N/A",70.0,2001.0,4.0,"#N/A",88e8b31a-68e5-4666-abe1-f627626cb900,Per Unit,765ee5d2-29aa-4d87-87bc-a869775b2338,29.7,"#N/A","#N/A",69.3
7c3fdb49-94ac-4276-9bb2-03b8d2f3fb6c,USD,501 to 1000,"#N/A",33.0,501.0,2.0,"#N/A",9177c98b-1fda-4b1a-923c-d2c17786110a,Per Unit,9911a0a6-4e60-4d6a-b084-6b42166741c3,66.33,"#N/A",1001.0,32.67
7c474640-44a7-45bc-bce9-c1b3527930ee,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,3a7c9e96-045c-4b33-95c5-4927b823c579,10000.0,"#N/A","#N/A","#N/A"
7c4fb569-dbb1-4213-b55a-6a150a53519a,USD,Tier 3,"#N/A",20.0,5000.0,3.0,"#N/A",9fc7010f-4aa0-436b-909f-06093a5bc68b,Per Unit,169c5fdb-ff9f-46fe-b2ab-b61c6a6c4f3b,0.8,"#N/A",10000.0,0.2
7c56922d-7766-40a8-8816-e235281deacd,USD,Tier 4,"#N/A",25.0,10000.0,4.0,"#N/A",9607b5d7-d73e-4e7e-839f-4d304027eb24,Per Unit,be6082be-5211-40d0-a3fd-0fadf069629a,4.72,"#N/A","#N/A",0.25
7c58047f-e5ce-46f8-9faf-42297985d8e2,USD,Tier 2,"#N/A",10.0,2000.0,2.0,"#N/A",ddfa15b3-994f-4600-85f0-f634ad62fa0a,Per Unit,337ce8a2-ce91-4447-8ed8-88b7d4e7d46c,0.9,"#N/A",5000.0,0.1
7c5bd786-2ef8-497d-ae05-ab89b674d147,USD,Tier 1,0.0,0.0,1000.0,1.0,"#N/A",bbbc9959-d9ab-4f83-acd4-2b2ec7e1d2d6,Per Unit,1e9541c7-fe6b-4ad3-96a7-53a14d76500a,1.0,"#N/A",2000.0,0.0
7c657148-2e64-4132-bd12-4c86feb2f399,USD,1001 to 2000,"#N/A",66.0,1001.0,3.0,"#N/A",2fd0abff-ddb0-4e38-ac66-9d695ad88fb2,Per Unit,9a205973-94db-4dbc-a2c1-501d72e526fb,33.66,"#N/A",2001.0,65.34
7c65d9fc-ac6c-4dd9-a8b4-4c496dd96bcb,USD,"Tier [999,999,  )","#N/A","#N/A",999999.0,3.0,"#N/A","#N/A",Per Unit,9fe46146-d846-4f58-8c8a-3b96ebc4ebc6,0.15,"#N/A","#N/A","#N/A"
7c66091d-94d1-4743-8514-c96f0c1c1967,USD,Tier 2,0.0,0.0,2.0,1.0,"#N/A",bbbc9959-d9ab-4f83-acd4-2b2ec7e1d2d6,Per Unit,b06cbc82-9a93-42e6-a2fb-9bed3c0625c9,0.15,"#N/A","#N/A",0.0
7c722b1c-c798-47a6-b549-e9bec98fca56,USD,501 to 1000,"#N/A",33.0,501.0,2.0,"#N/A",9177c98b-1fda-4b1a-923c-d2c17786110a,Per Unit,c1e570df-fe20-4119-995d-c34c8efeab01,66.33,"#N/A",1001.0,32.67
7c73a982-0264-4c2a-a8a5-c2d8d1392994,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,97402967-98e3-483e-a185-63e4af26c373,12000.0,0.0,"#N/A","#N/A"
7c745fbe-76ca-4220-bcdc-214844f37c91,USD,Tier 2,"#N/A",10.0,2000.0,2.0,"#N/A",ddfa15b3-994f-4600-85f0-f634ad62fa0a,Per Unit,f06231d5-343b-4c26-8630-7f123b0ebe3e,0.9,"#N/A",5000.0,0.1
7c76bad9-ac52-4df0-a0c4-749583a1dca4,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,b920ae7c-8883-4d1a-97f6-aa78bc9d2322,300.0,"#N/A","#N/A","#N/A"
7c76f311-5401-407e-b096-4094743eab93,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,9096a41a-8643-469b-8ef3-73c34641c4de,100.0,"#N/A","#N/A","#N/A"
7c778a52-b274-4e66-a75b-fe8e00e40ee7,USD,Tier 4,"#N/A",25.0,10000.0,4.0,"#N/A",9607b5d7-d73e-4e7e-839f-4d304027eb24,Per Unit,4bba2a3d-9a4d-45f1-843d-ccf5aa98189f,0.75,"#N/A","#N/A",0.25
7c78259e-4a8d-4fd1-94f7-24a4561ac411,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,f8f301c2-4028-4e27-aae3-1ac2d8004313,12000.0,0.0,"#N/A","#N/A"
7c7f37b8-26e1-4304-9e7d-ac5052a2591e,USD,1001 to 2000,"#N/A",66.0,1001.0,3.0,"#N/A",2fd0abff-ddb0-4e38-ac66-9d695ad88fb2,Per Unit,4d04f3b5-1de6-405e-902a-20b3211e7f87,33.66,"#N/A",2001.0,65.34
7c816d0e-833c-495b-8ff2-fe786fb870c8,USD,Included,0.0,100.0,0.0,0.0,"#N/A",e85b1d56-bef8-4561-ad32-0969f7bf7e78,Per Unit,d9409632-2b69-4761-b602-9f717a8b48fa,0.0,"#N/A",1000.0,1.0
7c877afe-8f91-444d-af54-246107d7dd00,USD,Tier 3,"#N/A",20.0,5000.0,3.0,"#N/A",9fc7010f-4aa0-436b-909f-06093a5bc68b,Per Unit,8ebbe7fc-0dda-4f70-bbc8-74f3035c5280,0.8,"#N/A",10000.0,0.2
7c8abed8-818e-414b-90cf-a7c6177ca7b7,USD,250 to 500,"#N/A",10.0,250.0,1.0,"#N/A",47d24d20-ffa9-46d1-927f-b6bcf3455224,Per Unit,a38b5d7a-b5c6-4f06-8f37-5d1a6955af58,89.1,"#N/A",501.0,9.9
7c92d789-4af4-472d-929f-def94d0f7ca5,USD,Tier 2,"#N/A",10.0,2000.0,2.0,"#N/A",ddfa15b3-994f-4600-85f0-f634ad62fa0a,Per Unit,b58d9f75-9465-48f5-bed2-90064e1850aa,0.9,"#N/A",5000.0,0.1
7c9b5bc9-9609-4542-bf3c-c964b5670999,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,1ebe42b9-9a3e-4591-b7e8-7cc5cd99fd8f,0.0,"#N/A","#N/A","#N/A"
7c9da8ab-29d9-4984-ab74-ace76b88745a,USD,Tier 2,"#N/A",10.0,2000.0,2.0,"#N/A",ddfa15b3-994f-4600-85f0-f634ad62fa0a,Per Unit,5bb2ec9b-52ca-4f4d-b6e4-d955a2bd0a6c,0.9,"#N/A",5000.0,0.1
7c9eebbe-9192-486f-b897-2c46f790899c,USD,Tier 1,0.0,0.0,1000.0,1.0,"#N/A",bbbc9959-d9ab-4f83-acd4-2b2ec7e1d2d6,Per Unit,5c91e82e-2965-4ae8-847d-ba4086030cbd,1.0,"#N/A",2000.0,0.0
7ca0f2db-b1e6-4b05-8a9e-45084c21a613,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,e9825c14-545c-44d1-883c-75157da42c56,12000.0,0.0,"#N/A","#N/A"
7ca12e61-8746-4eef-8e3f-2b79ea39c083,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,cb1cff67-c530-4c3c-a5e8-e6cfea8ccda3,8400.0,0.0,"#N/A","#N/A"
7cabe343-dc05-4323-b94e-e1e6938dc1e7,USD,Tier 4,"#N/A",25.0,10000.0,4.0,"#N/A",9607b5d7-d73e-4e7e-839f-4d304027eb24,Per Unit,9c7bc1aa-d0cf-413c-aac7-17c1838cd1ee,0.75,"#N/A","#N/A",0.25
7cac7cce-798a-46dc-a8da-d35801ec5ac5,USD,Tier 4,"#N/A",25.0,10000.0,4.0,"#N/A",9607b5d7-d73e-4e7e-839f-4d304027eb24,Per Unit,866a576d-0f74-4730-9cc9-ce53117879c6,0.75,"#N/A","#N/A",0.25
7cad5ea4-5e97-4d22-8a58-66f114268395,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,7634aa35-d44d-43f1-97f1-df4d69e90b81,8000.0,"#N/A","#N/A","#N/A"
7cafe9ba-b52d-4792-96ec-4123bf3929b1,USD,Tier 2,"#N/A",10.0,2000.0,2.0,"#N/A",ddfa15b3-994f-4600-85f0-f634ad62fa0a,Per Unit,cfb8010f-09f9-4de3-a095-1ee538549ff0,0.9,"#N/A",5000.0,0.1
7cb0ade1-28c1-4b1c-9e1e-6dbda8d0293b,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,0998fa25-13a8-482c-a2e8-a7f3bd8553f7,34.06,"#N/A","#N/A","#N/A"
7cbe0b04-4c8f-424c-9f7e-dfedf9567d41,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,6c62b9d3-36c7-49c7-8508-7901ebc0223a,0.0,"#N/A","#N/A","#N/A"
7cc53218-6ad7-4fbb-83a6-afb35de679ab,USD,Tier 3,"#N/A",20.0,5000.0,3.0,"#N/A",9fc7010f-4aa0-436b-909f-06093a5bc68b,Per Unit,fefd4e6d-ba61-41df-be29-6cfffc7486b8,0.8,"#N/A",10000.0,0.2
7cc7b9e6-650a-454b-8442-fc65fe4b41d4,USD,Up to 250,"#N/A",0.0,0.0,0.0,"#N/A",da8c6e5e-c996-49bf-a4fc-9fff96c871f5,Per Unit,6fe81505-3246-456e-9495-c4629f94066f,99.0,"#N/A",250.0,0.0
7cc7bb50-1b6f-46dd-bc53-eb64a8fcc17f,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,51d1d0d0-259b-490b-ac39-fb6ad395bced,5000.0,"#N/A","#N/A","#N/A"
7cc7c29e-d21b-4e5a-9336-be2203c448b4,USD,Tier 2,"#N/A",10.0,2000.0,2.0,"#N/A",ddfa15b3-994f-4600-85f0-f634ad62fa0a,Per Unit,31e3ff12-109e-4a12-99fc-8007c39f9fe7,0.9,"#N/A",5000.0,0.1
7cca2dbb-b5fd-4de2-8cac-7ca98afea902,USD,Tier 3,"#N/A",20.0,5000.0,3.0,"#N/A",9fc7010f-4aa0-436b-909f-06093a5bc68b,Per Unit,5ab30a9e-296e-4c33-bd15-18d03647e4cc,0.8,"#N/A",10000.0,0.2
7ccd6e02-26da-4f85-9489-8187164ad5a8,USD,Tier 3,"#N/A",20.0,5000.0,3.0,"#N/A",9fc7010f-4aa0-436b-909f-06093a5bc68b,Per Unit,5bb2ec9b-52ca-4f4d-b6e4-d955a2bd0a6c,0.8,"#N/A",10000.0,0.2
7ccd9f5c-51db-41da-8fe9-bdb3d4d107c0,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,47e21679-1bab-4468-9bbb-8c7f1a34f15b,17500.0,"#N/A","#N/A","#N/A"
7cd03f42-8e4c-4a4a-a35b-3fac4980bbb5,USD,Up to 250,"#N/A",0.0,0.0,0.0,"#N/A",da8c6e5e-c996-49bf-a4fc-9fff96c871f5,Per Unit,79dcce6a-b57c-4768-b235-01514a43f5fc,-35242.2,"#N/A",250.0,0.0
7cd072a7-1164-4a73-b0b5-958dc5eef0fc,USD,Included,0.0,100.0,0.0,0.0,"#N/A",e85b1d56-bef8-4561-ad32-0969f7bf7e78,Per Unit,831df4b8-8425-482b-9be5-d2512beef047,0.0,"#N/A",1000.0,1.0
7cd0a9ae-2455-40d5-a098-ff0e89592cb8,USD,Included,0.0,100.0,0.0,0.0,"#N/A",e85b1d56-bef8-4561-ad32-0969f7bf7e78,Per Unit,820742db-2fae-4ff9-8f66-f56d6e851aeb,0.0,"#N/A",1000.0,1.0
7ce43fe3-4522-4393-a647-6426f7687904,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,47f08153-92a2-4d9a-9a3a-6dba57dcdd31,150.0,"#N/A","#N/A","#N/A"
7ce54046-1474-4d5c-9519-ecefa79cbc2d,USD,Included,0.0,100.0,0.0,0.0,"#N/A",e85b1d56-bef8-4561-ad32-0969f7bf7e78,Per Unit,0862e2dd-1c3c-48a8-8cc4-ab38514a8b9c,0.0,"#N/A",1000.0,1.0
7ce97133-65dd-4496-9864-b437d1277cac,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,cf9b9292-9ad8-4ffb-9f31-7a261b913577,0.0,"#N/A","#N/A","#N/A"
7ceb99d7-e920-471b-ae02-6e08f9465224,USD,1001 to 2000,"#N/A",66.0,1001.0,3.0,"#N/A",2fd0abff-ddb0-4e38-ac66-9d695ad88fb2,Per Unit,184fa488-31b6-4a44-84dc-f6a88f479a22,33.66,"#N/A",2001.0,65.34
7ced6f47-0893-48b1-9753-36518e5c5e2c,USD,Tier 2,"#N/A",10.0,2000.0,2.0,"#N/A",ddfa15b3-994f-4600-85f0-f634ad62fa0a,Per Unit,659750bd-82e9-4b72-9db9-36c502c4dc46,0.9,"#N/A",5000.0,0.1
7cef0865-64bf-477c-b60f-d600e8a8552d,USD,1001 to 2000,"#N/A",66.0,1001.0,3.0,"#N/A",2fd0abff-ddb0-4e38-ac66-9d695ad88fb2,Per Unit,82f4a614-58c3-41f0-a225-94a13c0704db,33.66,"#N/A",2001.0,65.34
7cf054c8-d5aa-4217-bbae-04f667389c8f,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,649f9cfc-2793-47bd-963d-c246cb609b6f,0.0,"#N/A","#N/A","#N/A"
7cf13c7a-86f5-4df4-8384-c1893480eab8,USD,Tier 3,"#N/A",20.0,5000.0,3.0,"#N/A",9fc7010f-4aa0-436b-909f-06093a5bc68b,Per Unit,81ac6587-dce5-4f2f-a986-b946ed49aa13,0.8,"#N/A",10000.0,0.2
7cf1d070-368a-42fb-9848-b97e83d6a444,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,c139a3f5-c4dc-4cc1-bb32-e82c31681026,8000.0,"#N/A","#N/A","#N/A"
7cf842be-a46b-4562-8ef4-e89f0e6189e4,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,0ef373ef-cf27-4f27-bdfa-78f451c669a5,100.0,"#N/A","#N/A","#N/A"
7cfb0514-e508-44bc-994b-29141bcca51e,USD,250 to 500,"#N/A",10.0,250.0,1.0,"#N/A",47d24d20-ffa9-46d1-927f-b6bcf3455224,Per Unit,acc8384b-3855-433b-9b82-a1927a81a181,89.1,"#N/A",501.0,9.9
7cfc070e-5f6e-481b-ba58-d2715b3d4472,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,8c19f9bd-b5bd-40be-b561-4446ae715897,5000.0,"#N/A","#N/A","#N/A"
7cfd280b-25aa-4cf1-946a-146be70d91ee,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,cf18708f-ec42-49b1-8208-22ada7864cca,5000.0,"#N/A","#N/A","#N/A"
7cfeaccd-137d-4a4d-8145-6cf2156d6238,USD,Tier 2,"#N/A",10.0,2000.0,2.0,"#N/A",ddfa15b3-994f-4600-85f0-f634ad62fa0a,Per Unit,a55370de-beb2-4704-8029-baa7b8d3c3b0,4.78,"#N/A",5000.0,0.1
7d03aeac-8bfe-4bfd-a750-54bd81123957,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,27f4192f-4ba7-4fe9-adbc-e86b9b00fa18,8000.0,"#N/A","#N/A","#N/A"
7d093575-c333-4a8b-bc3e-d513f39681a2,USD,Tier 4,"#N/A",25.0,10000.0,4.0,"#N/A",9607b5d7-d73e-4e7e-839f-4d304027eb24,Per Unit,8f99eeea-056d-477d-8c6f-1c43dea14f47,0.75,"#N/A","#N/A",0.25
7d0c339c-9947-45a5-ab30-5bdb329a6644,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,cac89c8f-b6e9-44a8-8adc-101c460a405a,200.0,"#N/A","#N/A","#N/A"
7d1547cf-62d7-4df7-b3a0-659d06bd0828,USD,"Tier [9,999,999,  )","#N/A","#N/A",9999999.0,2.0,"#N/A","#N/A",Per Unit,ff6bbecf-2b73-4220-9682-325eb745c3df,0.15,"#N/A","#N/A","#N/A"
7d159d25-4483-473d-a40d-63e840e0f97d,USD,Tier 1,0.0,0.0,1000.0,1.0,"#N/A",bbbc9959-d9ab-4f83-acd4-2b2ec7e1d2d6,Per Unit,1f025138-a169-4a93-8a4f-15b3f9637a9d,11.89,"#N/A",2000.0,0.0
7d19b239-f12c-4011-958a-5745bc5bfe72,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,b48ddc70-4315-4d38-bc41-87ccbdfdb8b7,3000.0,"#N/A","#N/A","#N/A"
7d1c1e0b-5598-47b8-b872-32ee5a45d3af,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,02a28e88-6d4c-44ec-bdcd-83f6494d19be,0.0,"#N/A","#N/A","#N/A"
7d21a06b-f1cd-4a7c-80e5-ac137957c368,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,00665f97-ada4-4a15-9b39-0b4044c1cb5e,100.0,"#N/A","#N/A","#N/A"
7d2233ca-9fa3-45ae-b345-d627a4f0911c,USD,Up to 250,"#N/A",0.0,0.0,0.0,"#N/A",da8c6e5e-c996-49bf-a4fc-9fff96c871f5,Per Unit,c7c3f1c2-23c7-455c-b47e-8c2e5beff251,99.0,"#N/A",250.0,0.0
7d269f4b-656f-4654-9885-658757b8fd75,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,d3c26151-2bec-480f-818a-338cb77ed1b1,0.0,"#N/A","#N/A","#N/A"
7d2789ef-6653-4dd9-8e2f-cd74c489d9ff,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,83cab05a-ea4d-404c-b00f-1a099cdc16bb,3000.0,"#N/A","#N/A","#N/A"
7d27b3db-4854-4103-80a7-7827947e2816,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,afc676f7-259c-4145-a6a7-1f0e2a35a5b2,-36.68,"#N/A","#N/A","#N/A"
7d2eecdf-c498-4ece-a8c8-da2512f3f34f,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,9eafb137-9d1f-44de-b71b-08a18846f1ef,10800.0,1200.0,"#N/A","#N/A"
7d3473df-9120-45f9-9726-21edca0a2032,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,d94c67e4-1b43-42b0-914d-f9b32ac8c9a5,125.0,"#N/A","#N/A","#N/A"
7d36bfb6-794e-4574-839f-33b72e22e41d,USD,Tier 1,0.0,0.0,1000.0,1.0,"#N/A",bbbc9959-d9ab-4f83-acd4-2b2ec7e1d2d6,Per Unit,5f7b876e-a0d1-422c-aad8-446c245557bb,1.0,"#N/A",2000.0,0.0
7d375cda-a57f-42b2-843b-e27f23fa7728,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,47e6f138-af39-4e0a-8d19-8d640f6ff025,0.0,"#N/A","#N/A","#N/A"
7d38bada-fe9e-4bad-9ca7-8c560ee75550,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,7eeb5bfd-0166-49da-9072-425bee69c51e,150.0,"#N/A","#N/A","#N/A"
7d38c68b-39e8-46c8-9d58-2ed6405c6c35,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,df87730a-ffbb-4a24-b566-ccd261ec9ef1,50.0,"#N/A","#N/A","#N/A"
7d411d30-8166-49ed-a79b-4f204de7829b,USD,Up to 250,"#N/A",0.0,0.0,0.0,"#N/A",da8c6e5e-c996-49bf-a4fc-9fff96c871f5,Per Unit,68df58a4-fe6d-4eb2-963c-f22d37fc7a5a,79.2,"#N/A",250.0,0.0
7d4557ed-e24e-4afc-bf1d-2fb5132d3580,USD,Tier 3,"#N/A",20.0,5000.0,3.0,"#N/A",9fc7010f-4aa0-436b-909f-06093a5bc68b,Per Unit,180e98c6-bdb6-455a-a327-5ebf6078732d,0.8,"#N/A",10000.0,0.2
7d4658e9-ad4b-4b80-9281-b242ebe099db,USD,501 to 1000,"#N/A",33.0,501.0,2.0,"#N/A",9177c98b-1fda-4b1a-923c-d2c17786110a,Per Unit,c056e85e-98c1-48c1-89a6-c0325ca7d0ad,-39304.52,"#N/A",1001.0,32.67
7d48a099-204a-4e65-b278-0095087679fd,USD,Up to 250,"#N/A",0.0,0.0,0.0,"#N/A",da8c6e5e-c996-49bf-a4fc-9fff96c871f5,Per Unit,0c74dfba-1e21-4ee7-b544-49275caff037,99.0,"#N/A",250.0,0.0
7d48cb81-667d-4158-9a03-6644d8e2a562,USD,Tier 1,0.0,0.0,1000.0,1.0,"#N/A",bbbc9959-d9ab-4f83-acd4-2b2ec7e1d2d6,Per Unit,f4f3bddf-637a-4e8b-8151-d3c4f419f8a0,1.0,"#N/A",2000.0,0.0
7d4a2bcc-bb52-4272-88f7-ac708cc72b1e,USD,Tier 1,"#N/A",100.0,0.0,0.0,"#N/A","#N/A",Per Unit,d89f9fff-f36f-412e-8aae-23854d09ee67,0.0,"#N/A",2.0,0.15
7d4b89b2-a8f2-47b9-a9e7-cbe140599fa1,USD,Tier 1,0.0,0.0,1000.0,1.0,"#N/A",bbbc9959-d9ab-4f83-acd4-2b2ec7e1d2d6,Per Unit,8cb7fdf6-a2ed-498c-8987-469c0a9892d5,1.0,"#N/A",2000.0,0.0
7d4c0040-473a-4514-9b97-c15ac511217d,USD,Up to 250,"#N/A",0.0,0.0,0.0,"#N/A",da8c6e5e-c996-49bf-a4fc-9fff96c871f5,Per Unit,88ad54b7-b018-4211-a385-73d60377a564,99.0,"#N/A",250.0,0.0
7d4cc29a-61d7-4579-b2e4-376c5722518a,USD,250 to 500,"#N/A",10.0,250.0,1.0,"#N/A",47d24d20-ffa9-46d1-927f-b6bcf3455224,Per Unit,5712027e-3bed-443b-a60d-12227cd67553,89.1,"#N/A",501.0,9.9
7d4ed483-e0d2-4a41-af4d-85ab13c5ad83,USD,Tier 2,"#N/A",0.0,2.0,1.0,"#N/A","#N/A",Per Unit,2834d448-e9a7-43b1-a285-7ab51b38d488,0.15,"#N/A",9999999.0,0.0
7d52f04c-3233-4c3b-b73c-7e07136e6b92,USD,Tier 4,"#N/A",25.0,10000.0,4.0,"#N/A",9607b5d7-d73e-4e7e-839f-4d304027eb24,Per Unit,03697795-8b5e-4e16-a23c-3bd2780053e5,0.75,"#N/A","#N/A",0.25
7d52f1c2-71eb-4f1c-925c-8e7683ed3f22,USD,Included,0.0,100.0,0.0,0.0,"#N/A",e85b1d56-bef8-4561-ad32-0969f7bf7e78,Per Unit,32d140e3-4fb8-4587-b7ae-201e6903e114,0.0,"#N/A",1000.0,1.0
7d53b338-4e0d-4ee7-a21a-7592af5c468d,USD,250 to 500,"#N/A",10.0,250.0,1.0,"#N/A",47d24d20-ffa9-46d1-927f-b6bcf3455224,Per Unit,3261b513-be88-4419-b451-ce2ad88bbc68,89.1,"#N/A",501.0,9.9
7d56d741-84a3-45f4-afc3-6258defcd361,USD,Tier 2,"#N/A",0.0,2.0,1.0,"#N/A","#N/A",Per Unit,962ed619-a9de-4729-ac1c-fd7c0c83692a,0.06,"#N/A",9999999.0,0.0
