"Guid","CurrencyIsoCode","Name","SBQQ__Description__c","SBQQ__LowerBound__c","SBQQ__OrderItemConsumptionSchedule__c","SBQQ__Price__c","SBQQ__PricingMethod__c","SBQQ__ProcessingOrder__c","SBQQ__UpperBound__c"
7843c4ba-05b7-4af3-8ee4-13da9ff769f8,USD,R-000005,"#N/A",101.0,00eccf88-b5bd-4bca-b49d-fc5889969e28,100.0,PerUnit,5.0,"#N/A"
78586bfc-672d-4e83-a62e-f62e86895500,USD,R-000001,"#N/A",1.0,92ee3701-3c5f-4b25-8408-e3599a413dcb,150.0,PerUnit,1.0,11.0
7877505b-15eb-4658-922e-7370a3c8b8fc,USD,R-000001,"#N/A",1.0,2018a7cd-479d-4e81-b619-128ad458558c,150.0,PerUnit,1.0,11.0
789aba12-fd0b-40e2-8c93-a76c09cf78aa,USD,R-000004,"#N/A",51.0,29954333-1014-4327-8abc-6b378972fcef,105.0,PerUnit,4.0,101.0
789e9fa5-60bb-40f2-9f7d-063a6e044591,USD,R-000002,"#N/A",11.0,b067bacd-86ea-43af-80dc-44ae02fae705,135.0,PerUnit,2.0,21.0
78cd45ac-fe34-4d44-a732-ce9ef5ad174a,USD,R-000001,"#N/A",1.0,917c7af3-37bc-4e32-9f25-8e7f1aa3f4e4,150.0,PerUnit,1.0,11.0
78f05162-c3b9-4cf7-b795-6e57ab370ea6,USD,R-000005,"#N/A",101.0,317d15d7-348d-406a-9054-64b3887c9db9,100.0,PerUnit,5.0,"#N/A"
78f2f246-9af8-406b-863a-c77648e3c421,USD,R-000004,"#N/A",51.0,105e23b0-71b2-4126-a3f0-9fd6cc113415,105.0,PerUnit,4.0,101.0
78f83dcc-9945-49b7-ae0b-027adaecb6b1,USD,R-000004,"#N/A",51.0,75492345-41f6-4450-93b7-408be7b5a251,105.0,PerUnit,4.0,101.0
78fd693c-da5c-47f7-a4bb-7ac9cf4a0544,USD,R-000003,"#N/A",21.0,2798a9b9-ea79-44eb-b331-c8a4a49c7ace,120.0,PerUnit,3.0,51.0
79036aa6-441f-4f13-8356-a4f1c2f13c01,USD,R-000005,"#N/A",101.0,a951f6fa-7b14-458a-b394-22e8dbc54a03,100.0,PerUnit,5.0,"#N/A"
792986b8-17d8-4ca7-bab6-049a151efb41,USD,R-000002,"#N/A",11.0,f394ce1d-6b8c-40a6-aaab-3c9f7abb390d,135.0,PerUnit,2.0,21.0
79502672-0198-4232-9cf2-abac0b0cf06a,USD,R-000003,"#N/A",21.0,229f0e74-d9dc-423a-9760-bb0d58a6c995,120.0,PerUnit,3.0,51.0
79568f55-0977-4d65-9813-ede5858ccc58,USD,R-000005,"#N/A",101.0,7f775d0b-6bbd-4850-ba8e-1433d10fdc4b,100.0,PerUnit,5.0,"#N/A"
796c3cbb-e674-4515-8992-6106baf08838,USD,R-000001,"#N/A",1.0,8ead6810-4fb6-4fda-820f-7cc58970f8fd,150.0,PerUnit,1.0,11.0
796ecd2a-5087-4bc9-b4d7-899217fbf138,USD,R-000003,"#N/A",21.0,96debf86-f6fd-4e77-867a-0101f4e1f236,120.0,PerUnit,3.0,51.0
79c53e06-10c7-4344-88f0-4eddc75a4a4b,USD,R-000004,"#N/A",51.0,32577962-1a09-436a-b71a-51e96a19f748,105.0,PerUnit,4.0,101.0
79d081b7-1a23-4843-b450-1561e2dbb12f,USD,R-000001,"#N/A",1.0,79c1cde2-1550-42df-b438-5d11e9d446d1,150.0,PerUnit,1.0,11.0
79d6a398-4457-441b-81c6-51bfde5cb6df,USD,R-000003,"#N/A",21.0,68d023aa-607d-4f99-9537-0e30ac761cb9,120.0,PerUnit,3.0,51.0
79ea28c2-e40a-4123-b990-52e331fed3d5,USD,R-000001,"#N/A",1.0,d549cf99-59c3-4065-a515-5c8e5a6b8466,150.0,PerUnit,1.0,11.0
79ef2ab7-54b8-4d2d-9973-78ed79f76282,USD,R-000004,"#N/A",51.0,07e0321a-836c-4f82-9cf8-855542f81256,105.0,PerUnit,4.0,101.0
7a055a80-1033-454b-940b-2b3546f87662,USD,R-000005,"#N/A",101.0,08ed9911-b887-476b-bee7-6107867c1e43,100.0,PerUnit,5.0,"#N/A"
7a11491d-3cef-4b83-ab32-985b8b794c23,USD,R-000004,"#N/A",51.0,3970a2ff-f508-452e-8d25-a0c3b2ff08b9,105.0,PerUnit,4.0,101.0
7a128ffa-bb31-491e-be88-902dd2b7f599,USD,R-000002,"#N/A",11.0,e9a32c80-f3cf-498f-a1d5-3926e498e448,135.0,PerUnit,2.0,21.0
7a46a4fb-bb0d-4a09-a6f6-919c03184363,USD,R-000005,"#N/A",101.0,58f26766-b2cc-4468-a4ad-b29b211bcf94,100.0,PerUnit,5.0,"#N/A"
7a4777e7-c992-4ed1-9302-a1a77fce6cb0,USD,R-000005,"#N/A",101.0,6cffc723-e6b8-4e33-adfa-050b0d043991,100.0,PerUnit,5.0,"#N/A"
7a7cf7c3-929b-40f8-ba50-00ebec61e555,USD,R-000002,"#N/A",11.0,1da3e62a-2d44-486f-a271-5fab351aafa2,135.0,PerUnit,2.0,21.0
7ac04cbf-ebe8-4d5d-a868-d325abefd162,USD,R-000003,"#N/A",21.0,3cfca950-efb0-45df-aafe-c572b5369713,120.0,PerUnit,3.0,51.0
7acfb261-ad6f-4e97-98ad-f2e9b3c2ca35,USD,R-000004,"#N/A",51.0,917748f5-0f3c-48bd-8b69-a41bace0cde6,105.0,PerUnit,4.0,101.0
7ae5cfbc-8e37-4a2c-a8dd-6155135ce1ec,USD,R-000002,"#N/A",11.0,22c34d98-0d67-449b-8147-b3d714337079,135.0,PerUnit,2.0,21.0
7b339e1e-2469-41a0-be83-14fe67fabf15,USD,R-000003,"#N/A",21.0,dc36963f-a37a-4797-a514-a6ef7efbc6d4,120.0,PerUnit,3.0,51.0
7b5282e4-7023-47e6-a95f-b6532e279336,USD,R-000002,"#N/A",11.0,07e0321a-836c-4f82-9cf8-855542f81256,135.0,PerUnit,2.0,21.0
7bdc2d90-b222-4b4b-94b9-fba9ee7629f1,USD,R-000004,"#N/A",51.0,87478e99-32af-486d-96ec-69b9bd492bbd,105.0,PerUnit,4.0,101.0
7bfd5ffc-bc32-4395-aefd-bef2d7af38d5,USD,R-000005,"#N/A",101.0,fcd56e5f-add7-47bb-8979-e42dd4805c1f,100.0,PerUnit,5.0,"#N/A"
7c3daa13-d2d2-48e3-965d-bbdc0c2fb9ad,USD,R-000003,"#N/A",21.0,cf548e5e-93f9-43b1-8c5c-df502a67b21b,120.0,PerUnit,3.0,51.0
7c451899-3152-4961-ba51-46488b81c9ad,USD,R-000004,"#N/A",51.0,6f934e97-cc06-4159-ab35-7fbe64e09e25,105.0,PerUnit,4.0,101.0
7c6aeda6-0254-45fd-8297-fd64c83c1a0e,USD,R-000003,"#N/A",21.0,82acf39f-4f47-4028-9312-26e7e14366fd,120.0,PerUnit,3.0,51.0
7c70277e-d4de-41e9-835c-71e32b11cf10,USD,R-000001,"#N/A",1.0,fd1f23c1-35e3-4f19-835c-59b0e00db189,150.0,PerUnit,1.0,11.0
7c791230-a2c6-4a9f-9d8a-d19f118e9269,USD,R-000003,"#N/A",21.0,00eccf88-b5bd-4bca-b49d-fc5889969e28,120.0,PerUnit,3.0,51.0
7c8154c5-aaf5-4b70-9d7f-84c88c8a1217,USD,R-000004,"#N/A",51.0,4456d5c0-5ba8-4c6f-bcc9-25b4107cb58f,105.0,PerUnit,4.0,101.0
7cb940e4-07d5-41d4-89f3-18f1824d12d1,USD,R-000004,"#N/A",51.0,03bcd477-f13a-4c2e-bcfb-6a27b1659017,105.0,PerUnit,4.0,101.0
7cc49d78-ca59-4674-8116-8314121f7ded,USD,R-000005,"#N/A",101.0,159a8f34-77cd-4b7d-ba69-f54e3bc336e7,100.0,PerUnit,5.0,"#N/A"
7d486f83-dce6-46f3-9a0c-efe33313f6a2,USD,R-000002,"#N/A",11.0,6e644b2b-2904-41ee-80d4-316cb6e74498,135.0,PerUnit,2.0,21.0
7d57b029-1cee-46e7-a35e-1c4e43f56663,USD,R-000005,"#N/A",101.0,a989f7c6-9852-4d3a-9aa1-bc53d6fdbdb2,100.0,PerUnit,5.0,"#N/A"
7d7d96c3-68eb-4fa1-ac27-ee07757ff3c9,USD,R-000002,"#N/A",11.0,c8a2da42-82e5-4929-b48b-fc1c0ea456b6,135.0,PerUnit,2.0,21.0
7d89acff-5b74-4e03-bb2d-002a431e60f4,USD,R-000001,"#N/A",1.0,92faaa1c-f97b-40db-b4bf-28c8184a0c44,150.0,PerUnit,1.0,11.0
7dc42417-4d2e-4ebe-b15f-0ffe42cd2ed6,USD,R-000002,"#N/A",11.0,5ad09883-f5a2-447d-8e40-1a454af45983,135.0,PerUnit,2.0,21.0
7dceff97-62a6-47bb-8f7b-cdfcf05efcf4,USD,R-000001,"#N/A",1.0,24240e8d-150e-4ae0-940b-1156f8365b69,150.0,PerUnit,1.0,11.0
7e0ad8a4-4f43-4e37-86b3-3454d2e015d6,USD,R-000004,"#N/A",51.0,87383ffb-d755-431f-af7b-86205cfdad58,105.0,PerUnit,4.0,101.0
7e494782-e439-40d8-a28a-397f3bea1add,USD,R-000004,"#N/A",51.0,00276534-0d39-47fb-8d1b-9613d90ff74c,105.0,PerUnit,4.0,101.0
7e678b02-eb6f-4990-ac9d-36568ebbb5cf,USD,R-000002,"#N/A",11.0,de94ea1c-d85f-4f2f-912e-e736f0bd7f6b,135.0,PerUnit,2.0,21.0
7e8826fb-6c3c-40b3-bcda-c9586f4509e3,USD,R-000004,"#N/A",51.0,a6c90801-3853-4083-a297-4ae50051afa4,105.0,PerUnit,4.0,101.0
7e8fb57d-f9f2-4dc6-bd07-7616732a5c48,USD,R-000001,"#N/A",1.0,15428563-953d-4aba-ba08-8de38d8c7d28,150.0,PerUnit,1.0,11.0
7e9fba20-d4be-4e1e-8df7-e66e40779a5b,USD,R-000001,"#N/A",1.0,aabcd987-9e46-4ecb-a43f-c68c93dd638f,150.0,PerUnit,1.0,11.0
7eaaf5ca-b8a1-4c34-abca-0c69e521838b,USD,R-000003,"#N/A",21.0,731d1315-4d17-4c35-8ba6-05d598c969c6,120.0,PerUnit,3.0,51.0
7f4b459e-2727-41bc-b2b4-7c67b1bbaf79,USD,R-000005,"#N/A",101.0,3f0975d9-0f5f-4ab5-8fe6-869bd7ef941f,100.0,PerUnit,5.0,"#N/A"
7f76659e-8eea-4582-a247-76c567508058,USD,R-000004,"#N/A",51.0,5400bdbb-d68f-4884-ba19-b913ba88b959,105.0,PerUnit,4.0,101.0
7f98b4e7-d507-4007-8031-447c5729b5f6,USD,R-000003,"#N/A",21.0,d63f24d0-4cbe-4e96-93ef-a9bc236d42f4,120.0,PerUnit,3.0,51.0
7fd50b61-9f97-4a60-853a-1141737d01a7,USD,R-000002,"#N/A",11.0,f277bdcd-55ec-46c3-86fa-c81144136190,135.0,PerUnit,2.0,21.0
7fe42d4a-6065-415a-be23-99b10d2d88be,USD,R-000005,"#N/A",101.0,6f54612a-2e8a-4d03-844e-a6faa97b2a70,100.0,PerUnit,5.0,"#N/A"
801d7518-db2e-408a-a53c-42d0d5b42383,USD,R-000003,"#N/A",21.0,fbd3c499-f08f-4c33-92ee-6565e42ccb42,120.0,PerUnit,3.0,51.0
802890d7-1e77-494d-80cb-62d3a6974d51,USD,R-000003,"#N/A",21.0,e0b7bcb8-f8c0-4ed1-91cd-3b28daef94da,120.0,PerUnit,3.0,51.0
80518186-c35a-4e93-a4b8-fa05173d46e7,USD,R-000001,"#N/A",1.0,1d6e60d6-15d5-4814-93e1-0667201ff130,150.0,PerUnit,1.0,11.0
805590cb-ba9e-48a1-bfd6-cfef33f56a02,USD,R-000001,"#N/A",1.0,948ccebb-4283-4dc7-b983-af97dd257ac8,150.0,PerUnit,1.0,11.0
8102a323-a32e-4015-8c4b-7858b4e24f3f,USD,R-000001,"#N/A",1.0,ed524ba7-f7b3-4bfd-af67-b734b70f7ca0,150.0,PerUnit,1.0,11.0
813c5282-fbc7-41df-bb5e-30f88eba716e,USD,R-000001,"#N/A",1.0,03bcd477-f13a-4c2e-bcfb-6a27b1659017,150.0,PerUnit,1.0,11.0
817e7ac1-0472-4e5a-bed0-2e98e274e5f1,USD,R-000002,"#N/A",11.0,ae4ffb80-a42d-4d2f-ad75-a8487e707d6b,135.0,PerUnit,2.0,21.0
818d0290-6763-4ef3-8def-f905f075c58f,USD,R-000004,"#N/A",51.0,9c570f8a-5464-4296-99f6-6ee5205cf0fd,105.0,PerUnit,4.0,101.0
81ae276b-1a05-4f05-9bc4-90dc1cc98d24,USD,R-000001,"#N/A",1.0,f60f2c0a-3f01-4f65-8c9c-c154d05f5148,150.0,PerUnit,1.0,11.0
8222975b-d90d-476d-a040-132ebdc70e4e,USD,R-000003,"#N/A",21.0,9aa32c80-8aa3-41dc-912d-506a18aa5e3f,120.0,PerUnit,3.0,51.0
823fb73d-3462-401d-8577-3ac2abd820e8,USD,R-000003,"#N/A",21.0,c8125493-e707-4f90-a5c5-a4bc2a7d5e38,120.0,PerUnit,3.0,51.0
824275fa-fa15-42ac-b401-412b0502e4b7,USD,R-000004,"#N/A",51.0,f53d60a6-9ef4-4ec2-9e3a-50fea0def16d,105.0,PerUnit,4.0,101.0
824a53d1-6872-4bee-82d3-31abc7818a96,USD,R-000003,"#N/A",21.0,3304680e-d1cf-4aa6-893a-c7ea2efde495,120.0,PerUnit,3.0,51.0
8253d2d0-c31b-49ed-bfa6-76570efea2bc,USD,R-000004,"#N/A",51.0,e8aaa8dd-8fd8-4d78-bece-65791ea202f5,105.0,PerUnit,4.0,101.0
82a50e7f-560f-4b8f-a35e-6439b9a99b6e,USD,R-000005,"#N/A",101.0,ae4ffb80-a42d-4d2f-ad75-a8487e707d6b,100.0,PerUnit,5.0,"#N/A"
82bdcdbf-4cf9-4b3c-8bb8-89fda9d2b0b5,USD,R-000005,"#N/A",101.0,1a4dec01-1546-4fd3-8169-a9b0663422cd,100.0,PerUnit,5.0,"#N/A"
82c56719-638d-4224-93e4-f3e8143d53de,USD,R-000003,"#N/A",21.0,f81f827a-f4cb-4ab2-a3ca-2cf7e5a2f4ed,120.0,PerUnit,3.0,51.0
82d107db-9bdc-4f18-b973-b818a2eba39d,USD,R-000002,"#N/A",11.0,0f098f76-0bf6-494b-9665-96740c7ee498,135.0,PerUnit,2.0,21.0
82e706cb-2c22-467b-8859-054b1c247319,USD,R-000005,"#N/A",101.0,7abcbadd-b666-4ec5-b4d5-25af7b69bb4b,100.0,PerUnit,5.0,"#N/A"
832af5a9-48c8-4f5d-99ac-e3194c697a1f,USD,R-000005,"#N/A",101.0,e26b135f-5dfd-46bf-a278-ccb109a42a82,100.0,PerUnit,5.0,"#N/A"
8356e5e1-ddff-4e0a-a9ae-10bb03ba4467,USD,R-000004,"#N/A",51.0,8fafadff-e23a-42a9-a411-888a9a944246,105.0,PerUnit,4.0,101.0
8388f868-6a9e-4b75-a4e6-5d0fb64bc04f,USD,R-000004,"#N/A",51.0,1853fbfc-8ff8-4cd8-9068-f27441b27c4f,105.0,PerUnit,4.0,101.0
83a68276-cecd-4edd-98ca-5c772d8387ee,USD,R-000001,"#N/A",1.0,6c95ec79-29d2-484b-9d34-8f70de3eda51,150.0,PerUnit,1.0,11.0
83aeca1c-e34e-483b-be8c-b66fdcf306b6,USD,R-000002,"#N/A",11.0,a32cb998-053f-441d-a765-fa37400b5859,135.0,PerUnit,2.0,21.0
83c04a90-13c0-4729-978b-b16c86c9d188,USD,R-000001,"#N/A",1.0,e9a32c80-f3cf-498f-a1d5-3926e498e448,150.0,PerUnit,1.0,11.0
83f38995-0f83-4cea-8733-21e95b8e494f,USD,R-000002,"#N/A",11.0,8d5d7758-561d-4fe5-b4af-cedfd2781b5f,135.0,PerUnit,2.0,21.0
84031ccb-5473-4254-86e7-84a2d371f0ba,USD,R-000005,"#N/A",101.0,6e644b2b-2904-41ee-80d4-316cb6e74498,100.0,PerUnit,5.0,"#N/A"
840a1590-45de-4f7a-879c-de6605752997,USD,R-000005,"#N/A",101.0,3304680e-d1cf-4aa6-893a-c7ea2efde495,100.0,PerUnit,5.0,"#N/A"
843739aa-e07b-4e0a-9af7-2d3235804ad2,USD,R-000005,"#N/A",101.0,f38afe1b-1d04-4ab7-a794-24cd3f6e516e,100.0,PerUnit,5.0,"#N/A"
8439e407-7e05-4e39-99ed-b910c3567de1,USD,R-000001,"#N/A",1.0,07e0321a-836c-4f82-9cf8-855542f81256,150.0,PerUnit,1.0,11.0
84473442-0bfd-4716-8598-1bd40cba84cf,USD,R-000001,"#N/A",1.0,00fbd4bf-7e56-4100-964b-81ab6be51a7b,150.0,PerUnit,1.0,11.0
84c8a9a9-2331-4b2e-b12c-c4106265825d,USD,R-000004,"#N/A",51.0,6c95ec79-29d2-484b-9d34-8f70de3eda51,105.0,PerUnit,4.0,101.0
84cc628b-dd42-4de4-a0b1-1e1d704e4e21,USD,R-000001,"#N/A",1.0,6f0237c9-af30-426f-846a-22ffe49f2796,150.0,PerUnit,1.0,11.0
8530eaa7-f734-4901-ab92-dfe6c30bc291,USD,R-000004,"#N/A",51.0,7855182e-e285-449e-8990-d1b1d721e0f2,105.0,PerUnit,4.0,101.0
854d51f7-16fc-490c-a3db-43588ecfe239,USD,R-000004,"#N/A",51.0,92ee3701-3c5f-4b25-8408-e3599a413dcb,105.0,PerUnit,4.0,101.0
85787b58-2d4b-4dfe-9de4-7db826ba7a82,USD,R-000005,"#N/A",101.0,58833722-a694-40f2-af18-7cc708ca8639,100.0,PerUnit,5.0,"#N/A"
858106a8-ab7f-4405-9075-712f1af198ba,USD,R-000003,"#N/A",21.0,62d3eb53-9810-4014-bed1-a046f8646636,120.0,PerUnit,3.0,51.0
85ad7cab-a076-4631-ae42-90b31b02930b,USD,R-000004,"#N/A",51.0,f132f477-29fd-4da0-94ca-0fb1df3a24e7,105.0,PerUnit,4.0,101.0
85b6208b-8a26-46ab-b97a-0179cbb56724,USD,R-000002,"#N/A",11.0,17d52bfc-c454-41bd-bd90-bc4277524a13,135.0,PerUnit,2.0,21.0
85f50c18-6d61-4097-9d9c-d832f47ab8b4,USD,R-000002,"#N/A",11.0,00eccf88-b5bd-4bca-b49d-fc5889969e28,135.0,PerUnit,2.0,21.0
85fafd54-6170-4830-838b-02069fe0db31,USD,R-000002,"#N/A",11.0,87383ffb-d755-431f-af7b-86205cfdad58,135.0,PerUnit,2.0,21.0
86068f98-0b6a-4820-b966-7e52ce90594a,USD,R-000009,"#N/A",1.0,de856000-7442-4548-b5a2-d8047226fa78,12.0,PerUnit,1.0,101.0
860aff65-750f-487c-a296-8c84ccd9ed43,USD,R-000004,"#N/A",51.0,317d15d7-348d-406a-9054-64b3887c9db9,105.0,PerUnit,4.0,101.0
862cc201-9ac6-4d70-be35-d2aaf2cbad54,USD,R-000005,"#N/A",101.0,ddd2530a-e7a3-4861-b413-274bc7d71474,100.0,PerUnit,5.0,"#N/A"
8645d209-4a1b-42e7-99e6-9f2c5ef3492a,USD,R-000001,"#N/A",1.0,5a1c7625-8083-431b-82bd-ca060d2fec89,150.0,PerUnit,1.0,11.0
86a13fb0-7a5f-4619-8375-548cddfb3730,USD,R-000003,"#N/A",21.0,dd1e242a-a8bc-40ef-a905-22635297122f,120.0,PerUnit,3.0,51.0
86a5b7d7-7a3c-4c68-afa5-2f7347508ba7,USD,R-000001,"#N/A",1.0,87383ffb-d755-431f-af7b-86205cfdad58,150.0,PerUnit,1.0,11.0
86c8d525-5548-404b-95b0-2a7c59e4a4c4,USD,R-000001,"#N/A",1.0,1f6d9bd9-61ad-4ae5-9cd3-2534a97f2537,150.0,PerUnit,1.0,11.0
86e017af-1e3b-4bca-ac9b-f7a2d64a9baf,USD,R-000004,"#N/A",51.0,9ff802af-422d-4446-ab8e-25ab638c2e25,105.0,PerUnit,4.0,101.0
86f76702-8a19-49f2-9038-48a2b4100726,USD,R-000002,"#N/A",11.0,142f8d2f-8193-4574-8963-13185a73af22,135.0,PerUnit,2.0,21.0
86fe61a4-66b3-4007-af0d-f67ceee8799a,USD,R-000003,"#N/A",21.0,87383ffb-d755-431f-af7b-86205cfdad58,120.0,PerUnit,3.0,51.0
87016cf1-8a82-4260-a30f-c2cf3ea7df9e,USD,R-000003,"#N/A",21.0,9093a031-bef2-4025-8c4c-b296eebcaf7d,120.0,PerUnit,3.0,51.0
870a8e24-017c-4883-92d2-ec222fdbcec1,USD,R-000001,"#N/A",1.0,4dfbe44c-b103-49d6-ab12-27db11ec4fb4,150.0,PerUnit,1.0,11.0
8729af2c-fc29-474f-bce7-2a3899cc44a5,USD,R-000005,"#N/A",101.0,ff21ee9b-26f9-4f34-951a-b5da21051622,100.0,PerUnit,5.0,"#N/A"
872bc482-fd25-45e5-92c1-85540075544b,USD,R-000004,"#N/A",51.0,cdcd52c8-94d0-4286-843e-ddf1e4499c15,105.0,PerUnit,4.0,101.0
877fa578-5f69-490f-a9ba-ba106097e6d8,USD,R-000002,"#N/A",11.0,4f651349-5bff-4b68-b862-544325f7c19c,135.0,PerUnit,2.0,21.0
87819429-1afa-4ecc-9f5c-054599c4ab20,USD,R-000001,"#N/A",1.0,26ede4b6-fd9d-4e6c-af4f-e719564d1551,150.0,PerUnit,1.0,11.0
878cf041-8a33-481a-a6dc-60a934f5958a,USD,R-000003,"#N/A",21.0,d109bf8e-77dd-41d7-b979-1f797620cb52,120.0,PerUnit,3.0,51.0
87c8c058-3e1a-44a9-a858-f1e6881ee791,USD,R-000005,"#N/A",101.0,a09a2bd9-0ac6-46e5-979d-4467167001dc,100.0,PerUnit,5.0,"#N/A"
87c98ff7-318f-4508-a6d5-473b09856b28,USD,R-000001,"#N/A",1.0,2c09b5a1-c36d-4be5-85ef-c0f1e9c4c75e,150.0,PerUnit,1.0,11.0
87cb08e2-dd63-41e6-abd3-bbda8013c90e,USD,R-000002,"#N/A",11.0,67142b27-e95c-4842-9d80-7a0a4cd0f728,135.0,PerUnit,2.0,21.0
87e419c1-54b0-4bd7-99f2-4b8ee0a6ffcf,USD,R-000005,"#N/A",101.0,ae681265-e885-422c-85ba-75d3993e1d15,100.0,PerUnit,5.0,"#N/A"
87ff65d3-3043-4827-a97b-be63812005d0,USD,R-000001,"#N/A",1.0,82acf39f-4f47-4028-9312-26e7e14366fd,150.0,PerUnit,1.0,11.0
880d618c-2c72-43e7-bd3c-bca51995cd44,USD,R-000003,"#N/A",21.0,18970a05-4818-439c-9b7d-ee68c43211a0,120.0,PerUnit,3.0,51.0
88227432-24d7-4971-92e6-ddc144fc7050,USD,R-000004,"#N/A",51.0,0f6961c3-d0cc-43f7-9c94-dba532a30895,105.0,PerUnit,4.0,101.0
8824755a-368b-433c-a2f3-53034855aef3,USD,R-000004,"#N/A",51.0,a951f6fa-7b14-458a-b394-22e8dbc54a03,105.0,PerUnit,4.0,101.0
882bb599-29e6-4d52-9844-07efca268357,USD,R-000003,"#N/A",21.0,4124be0f-4e36-439e-a4c5-d84ee53cec7e,120.0,PerUnit,3.0,51.0
884d9b0c-4bed-4768-ae66-7f8764ec4903,USD,R-000002,"#N/A",11.0,720aec70-9079-4129-90fb-fd68d11fd8f5,135.0,PerUnit,2.0,21.0
887878f0-929c-43a9-ac9f-ffb511c4700e,USD,R-000001,"#N/A",1.0,5a80170a-16db-4879-88c8-8281367f90b3,150.0,PerUnit,1.0,11.0
8891c145-a891-4722-ba8b-d4fcd2b1e895,USD,R-000003,"#N/A",21.0,a1bab3f1-143e-4522-994c-0374f10c3311,120.0,PerUnit,3.0,51.0
88bbbf75-3080-4322-a568-390e463bc8f9,USD,R-000004,"#N/A",51.0,e6cccdb0-762c-4d4b-acff-304615d1a0ce,105.0,PerUnit,4.0,101.0
88c7b11b-d81a-444d-a135-c3612583e1ba,USD,R-000001,"#N/A",1.0,fcd56e5f-add7-47bb-8979-e42dd4805c1f,150.0,PerUnit,1.0,11.0
8905b1c4-2d0c-42c6-b76b-7e3e4397a4dd,USD,R-000002,"#N/A",11.0,62d3eb53-9810-4014-bed1-a046f8646636,135.0,PerUnit,2.0,21.0
890684db-7fed-4abe-a52c-f0245fc77747,USD,R-000001,"#N/A",1.0,e9fac364-e7aa-4cdc-a419-849f35683c2d,150.0,PerUnit,1.0,11.0
893194b5-26a6-42d0-b466-d16f821ac854,USD,R-000001,"#N/A",1.0,8255da46-1cb4-4390-b3e2-6961cd396391,150.0,PerUnit,1.0,11.0
895932a9-a35c-4ad3-bc64-d21a06e96a36,USD,R-000001,"#N/A",1.0,a4bdaf24-32cc-4fce-9a91-3fdb0f1c7197,150.0,PerUnit,1.0,11.0
895af6ff-94f8-481b-a233-92c2f4f2bdd5,USD,R-000003,"#N/A",21.0,314df708-77bf-4f4a-bdf1-4b3f9109b647,120.0,PerUnit,3.0,51.0
8974960c-e3a9-44e9-b6f4-1c9179d4e9f6,USD,R-000003,"#N/A",21.0,d6dc2afd-d07a-4e50-9880-66c0d0f2b0fa,120.0,PerUnit,3.0,51.0
89a7cc72-d8f9-426c-adcb-7e70d20bf172,USD,R-000005,"#N/A",101.0,82acf39f-4f47-4028-9312-26e7e14366fd,100.0,PerUnit,5.0,"#N/A"
89ba0640-65e7-45f6-a18b-f3b541ba80b8,USD,R-000001,"#N/A",1.0,67142b27-e95c-4842-9d80-7a0a4cd0f728,150.0,PerUnit,1.0,11.0
89d39493-bb01-446b-af00-7c49329bd57a,USD,R-000001,"#N/A",1.0,a09a2bd9-0ac6-46e5-979d-4467167001dc,150.0,PerUnit,1.0,11.0
89e2df95-f106-43f8-ad39-93848db6671e,USD,R-000004,"#N/A",51.0,7f775d0b-6bbd-4850-ba8e-1433d10fdc4b,105.0,PerUnit,4.0,101.0
89e8b0fd-9416-4053-8455-72d315f6111d,USD,R-000005,"#N/A",101.0,30285886-7035-4288-9ea6-946172e7f840,100.0,PerUnit,5.0,"#N/A"
8a181b15-d0f6-4fa5-bac1-20c40b597fad,USD,R-000001,"#N/A",1.0,95b900d4-cd77-4361-85f0-afec89f63912,150.0,PerUnit,1.0,11.0
8a1e0043-7c88-4450-8fa7-3eecb0d904f8,USD,R-000002,"#N/A",11.0,aabcd987-9e46-4ecb-a43f-c68c93dd638f,135.0,PerUnit,2.0,21.0
8a4fe53c-26df-42ab-8f38-18db4041ba21,USD,R-000001,"#N/A",1.0,9ed95149-9b05-4557-9cef-df5374548076,150.0,PerUnit,1.0,11.0
8a5e1c0d-1559-4d69-8ffb-f20ce4e52a60,USD,R-000001,"#N/A",1.0,f1845237-74fc-4e52-85a8-d7303646cfde,150.0,PerUnit,1.0,11.0
8aab0624-b83f-42ec-b922-a7f8fd30ba96,USD,R-000003,"#N/A",21.0,3e580b4a-a5e7-413e-aaa3-4aedf1fefc24,120.0,PerUnit,3.0,51.0
8ad18117-7392-4ebb-96dd-146969dabcdc,USD,R-000003,"#N/A",21.0,df50cde2-4c71-4972-a715-b0f98011cfeb,120.0,PerUnit,3.0,51.0
8ae5c66c-8aa3-468f-bbf2-62e876dd3f22,USD,R-000004,"#N/A",51.0,0e3de24b-bba2-4569-bf53-0ddc8abe88ec,105.0,PerUnit,4.0,101.0
8aeb987f-fada-46d9-a7b5-f02de8734894,USD,R-000002,"#N/A",11.0,66b8f207-a143-408a-986d-9cbe09925b77,135.0,PerUnit,2.0,21.0
8b04bd4c-d6e3-4e67-99b0-ee6da7844048,USD,R-000001,"#N/A",1.0,df50cde2-4c71-4972-a715-b0f98011cfeb,150.0,PerUnit,1.0,11.0
8b3620df-3403-4ef6-b710-d4aff82ca91d,USD,R-000005,"#N/A",101.0,53dd267a-e816-45f7-9284-7654d2925b20,100.0,PerUnit,5.0,"#N/A"
