"Guid","CurrencyIsoCode","Linux__c","Mac__c","Product_Line__c","SBQQ__AdditionalDiscountAmount__c","SBQQ__BillingFrequency__c","SBQQ__BillingType__c","SBQQ__Bundle__c","SBQQ__BundledQuantity__c","SBQQ__Bundled__c","SBQQ__ChargeType__c","SBQQ__ComponentDiscountedByPackage__c","SBQQ__ComponentSubscriptionScope__c","SBQQ__CustomerPrice__c","SBQQ__Dimension__c","SBQQ__DiscountScheduleType__c","SBQQ__DiscountSchedule__c","SBQQ__Discount__c","SBQQ__DistributorDiscount__c","SBQQ__DynamicOptionId__c","SBQQ__HasConsumptionSchedule__c","SBQQ__ListPrice__c","SBQQ__MarkupAmount__c","SBQQ__MarkupRate__c","SBQQ__NetPrice__c","SBQQ__Number__c","SBQQ__OptionDiscountAmount__c","SBQQ__OptionDiscount__c","SBQQ__OptionLevel__c","SBQQ__OptionType__c","SBQQ__OriginalQuoteLine__c","SBQQ__OriginalUnitCost__c","SBQQ__PackageProductCode__c","SBQQ__PackageProductDescription__c","SBQQ__PartnerDiscount__c","SBQQ__PricingMethod__c","SBQQ__ProductOption__c","SBQQ__ProductSubscriptionType__c","SBQQ__Product__c","SBQQ__ProrateMultiplier__c","SBQQ__Quantity__c","SBQQ__QuoteLine__c","SBQQ__RegularPrice__c","SBQQ__RenewalPrice__c","SBQQ__RenewalQuantity__c","SBQQ__RenewalUpliftRate__c","SBQQ__RenewedDate__c","SBQQ__RequiredById__c","SBQQ__RequiredByProduct__c","SBQQ__RevisedSubscription__c","SBQQ__RootId__c","SBQQ__SegmentEndDate__c","SBQQ__SegmentIndex__c","SBQQ__SegmentKey__c","SBQQ__SegmentLabel__c","SBQQ__SegmentQuantity__c","SBQQ__SegmentStartDate__c","SBQQ__SegmentUpliftAmount__c","SBQQ__SegmentUplift__c","SBQQ__SpecialPrice__c","SBQQ__SubscriptionEndDate__c","SBQQ__SubscriptionStartDate__c","SBQQ__SubscriptionType__c","SBQQ__TermDiscountSchedule__c","SBQQ__TerminatedDate__c","SBQQ__UnitCost__c","Storage__c"
9197e0be-9707-4a6b-afa3-59411c067960,USD,false,false,"#N/A",24.34,Monthly,Arrears,false,"#N/A",false,Recurring,false,"#N/A",155.66,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxPAAU,false,180.0,"#N/A","#N/A",155.66,6.0,"#N/A","#N/A",1.0,Related Product,18cfa3d3-b899-4866-9cbf-887cdcb0e94e,10.23,"#N/A","#N/A","#N/A",List,1aaa7f81-2e95-4560-be5f-8b394acf0a9b,"#N/A",9fcf60ba-4e8b-4e76-82db-812b6a6cc79b,12.0,200.0,18cfa3d3-b899-4866-9cbf-887cdcb0e94e,180.0,12.97,200.0,"#N/A","#N/A",a0t3h0000013mG9AAI,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013mG9AAI,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",15.0,"#N/A",2021-08-19,"#N/A","#N/A","#N/A",10.23,false
919afa52-24db-4243-8100-2f16ddae31a5,USD,false,false,"#N/A","#N/A",Monthly,"#N/A",false,"#N/A",false,Usage,false,"#N/A",0.0,"#N/A",Slab,ffac4e98-b784-46b0-ae3b-69a28e0ec767,"#N/A","#N/A",a0c3h000001qOxSAAU,false,0.75,"#N/A","#N/A",0.0,19.0,"#N/A","#N/A",1.0,Related Product,40deca15-1803-4aa4-b508-d8ce3f75c423,0.7757787936296654,"#N/A","#N/A","#N/A",List,3335f6cd-0601-4f21-8f85-1baee6b10bc7,Renewable,75489686-1f1b-45a4-a290-533cc16a0e12,0.75,1.0,40deca15-1803-4aa4-b508-d8ce3f75c423,0.0,0.0,1.0,3.0,"#N/A",a0t3h0000013m2IAAQ,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013m2IAAQ,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",1.0,"#N/A",2022-01-17,Renewable,"#N/A","#N/A",0.7757787936296654,false
919e2818-530e-4525-b24a-5006bc70025d,USD,false,false,"#N/A",822.6,Monthly,Advance,false,"#N/A",false,Recurring,false,"#N/A",11177.4,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxSAAU,false,12000.0,"#N/A","#N/A",11177.4,2.0,"#N/A","#N/A",1.0,Related Product,aead216f-067e-4f23-8650-8a0b07fe0c5d,8754.576915770134,"#N/A","#N/A","#N/A",List,6265bc6f-9f5b-4245-b1c0-d5815cfa03be,"#N/A",54e33ffe-9123-445a-bb9b-69dec395a5a5,1.0,1.0,aead216f-067e-4f23-8650-8a0b07fe0c5d,12000.0,"#N/A",1.0,"#N/A","#N/A",a0t3h0000013mGeAAI,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013mGeAAI,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",12000.0,"#N/A",2021-08-19,"#N/A",f27271fb-5761-46f2-a764-0a554d1424f3,"#N/A",8754.576915770134,false
91f1ef5b-712b-4e34-bb9c-c768de726fb5,USD,false,false,"#N/A","#N/A",Monthly,Arrears,false,1.0,false,Recurring,false,"#N/A",1188.0,"#N/A",Slab,d3f4099a-7a95-415d-a8f7-23f458c0f52e,"#N/A","#N/A",a0c3h000001qOxKAAU,false,1188.0,"#N/A","#N/A",1188.0,9.0,"#N/A","#N/A",1.0,Related Product,67dcd502-bb44-4c59-a545-b7c6dd2703b7,64.90728335229804,"#N/A","#N/A","#N/A",List,"#N/A","#N/A",0c124a52-73bd-4cba-8e4b-b865b06afebb,12.0,1.0,67dcd502-bb44-4c59-a545-b7c6dd2703b7,1188.0,99.0,1.0,"#N/A","#N/A",a0t3h0000013m1cAAA,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013m1cAAA,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",99.0,"#N/A",2020-11-17,"#N/A","#N/A","#N/A",64.90728335229804,false
921117dd-f3c5-4ab4-8b34-92fa0afae1de,USD,false,false,"#N/A","#N/A","#N/A","#N/A",false,"#N/A",false,One-Time,false,"#N/A",10000.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxUAAU,false,10000.0,"#N/A","#N/A",10000.0,13.0,"#N/A","#N/A",1.0,Related Product,5ec169cf-233d-4f46-bd2f-ba3729b5ee6c,3865.5467675562436,"#N/A","#N/A","#N/A",List,e18b60da-588f-4ee5-bdf7-c6905a634c96,"#N/A",e39d6d45-c8af-4ba4-9d78-b9b4a6dacbc5,2.0,1.0,5ec169cf-233d-4f46-bd2f-ba3729b5ee6c,10000.0,5000.0,1.0,"#N/A","#N/A",a0t3h0000013m1CAAQ,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013m1CAAQ,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,"#N/A",2020-09-19,"#N/A","#N/A","#N/A",3865.5467675562436,false
922beea2-8153-403e-9cab-c3e8b6d4dc24,EUR,false,false,"#N/A","#N/A",Monthly,Arrears,false,"#N/A",false,Recurring,false,"#N/A",243314.36,"#N/A",Slab,d3f4099a-7a95-415d-a8f7-23f458c0f52e,"#N/A","#N/A",a0c3h000001qOxKAAU,false,271.89,"#N/A","#N/A",243314.36,6.0,"#N/A","#N/A",1.0,Related Product,1434f424-3297-42f1-80f8-27e4622a60ae,5.248682477930511,"#N/A","#N/A","#N/A",List,3744a3ba-1183-4ff7-9bd3-5012af1374d3,Renewable,629312f4-eb08-4d13-96bc-68db51aa3e3a,36.0,1250.0,1434f424-3297-42f1-80f8-27e4622a60ae,243314.361,6758.73,1250.0,3.0,"#N/A",a0t3h0000013mpnAAA,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013mpnAAA,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",7.5525,"#N/A",2022-02-17,Renewable,"#N/A","#N/A",5.248682477930511,false
9243ad9e-ca7e-435a-aa55-6292a6d8f616,USD,false,false,"#N/A","#N/A","#N/A","#N/A",false,"#N/A",false,One-Time,false,"#N/A",3000.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxUAAU,false,3000.0,"#N/A","#N/A",3000.0,7.0,"#N/A","#N/A",1.0,Related Product,9ab0abb8-805a-4c80-b024-9b6d6948bb0d,2327.3363808889962,"#N/A","#N/A","#N/A",List,97f63f9d-d298-4997-8e2d-29fe0d886eab,Renewable,b23daee8-c6e3-40ed-bf2f-d8135aaa298e,1.0,1.0,9ab0abb8-805a-4c80-b024-9b6d6948bb0d,3000.0,"#N/A",1.0,3.0,"#N/A",a0t3h0000013mTgAAI,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013mTgAAI,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3000.0,"#N/A",2022-03-18,Renewable,"#N/A","#N/A",2327.3363808889962,false
9249d926-7474-4593-a27b-db30044fb3a7,USD,false,false,"#N/A","#N/A",Monthly,"#N/A",false,"#N/A",false,Usage,false,"#N/A",0.0,"#N/A",Range,ffac4e98-b784-46b0-ae3b-69a28e0ec767,"#N/A","#N/A",a0c3h000001qOxSAAU,false,0.15,"#N/A","#N/A",0.0,5.0,"#N/A","#N/A",1.0,Related Product,ea8cf027-e073-47ce-acb7-fedada6cc28d,0.1076558218283433,"#N/A","#N/A","#N/A",List,3335f6cd-0601-4f21-8f85-1baee6b10bc7,"#N/A",75489686-1f1b-45a4-a290-533cc16a0e12,1.0,1.0,ea8cf027-e073-47ce-acb7-fedada6cc28d,0.0,"#N/A",1.0,"#N/A","#N/A",a0t3h0000013mCwAAI,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013mCwAAI,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.15,"#N/A",2021-03-19,"#N/A","#N/A","#N/A",0.1076558218283433,false
92634b70-254d-4ee7-b98e-0bc5d78c2df8,USD,false,false,"#N/A","#N/A",Monthly,Advance,false,"#N/A",false,Recurring,false,"#N/A",2000.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxRAAU,false,2000.0,"#N/A","#N/A",2000.0,9.0,"#N/A","#N/A",1.0,Related Product,b8075a4b-0fa1-4279-9b32-0b4cc1e1cb92,79.08107204720052,"#N/A","#N/A","#N/A",List,1f0cc2a5-efa8-45f2-b466-5aaa63876909,"#N/A",62932448-67d1-4044-8961-5fce2eae0fbb,1.0,1.0,b8075a4b-0fa1-4279-9b32-0b4cc1e1cb92,2000.0,"#N/A",1.0,"#N/A","#N/A",a0t3h0000013m2DAAQ,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013m2DAAQ,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2000.0,"#N/A",2021-03-19,"#N/A","#N/A","#N/A",79.08107204720052,false
928c063b-8808-4fa0-af8e-0b3238810c90,USD,false,false,"#N/A","#N/A",Quarterly,Arrears,false,"#N/A",false,Recurring,false,"#N/A",180.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxPAAU,false,180.0,"#N/A","#N/A",180.0,6.0,"#N/A","#N/A",1.0,Related Product,6edaf02c-40f3-4f4a-9158-e51f992df96e,10.424394196485622,"#N/A","#N/A","#N/A",List,1aaa7f81-2e95-4560-be5f-8b394acf0a9b,Renewable,9fcf60ba-4e8b-4e76-82db-812b6a6cc79b,12.0,200.0,6edaf02c-40f3-4f4a-9158-e51f992df96e,180.0,15.0,200.0,3.0,"#N/A",a0t3h0000013memAAA,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013memAAA,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",15.0,"#N/A",2021-12-18,Renewable,"#N/A","#N/A",10.424394196485622,false
928dcc7e-ae4b-4a64-bd2c-1dd3140244bb,USD,false,false,"#N/A","#N/A","#N/A","#N/A",false,"#N/A",false,One-Time,false,"#N/A",3000.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxUAAU,false,3000.0,"#N/A","#N/A",3000.0,7.0,"#N/A","#N/A",1.0,Related Product,5a14a2fe-1b06-45ee-91f8-c597c41ceb73,1982.3254440091573,"#N/A","#N/A","#N/A",List,97f63f9d-d298-4997-8e2d-29fe0d886eab,Renewable,b23daee8-c6e3-40ed-bf2f-d8135aaa298e,1.0,1.0,5a14a2fe-1b06-45ee-91f8-c597c41ceb73,3000.0,"#N/A",1.0,"#N/A","#N/A",a0t3h0000013mItAAI,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013mItAAI,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3000.0,"#N/A",2021-10-20,Renewable,"#N/A","#N/A",1982.3254440091573,false
92ba9f24-72d2-4b5c-bca6-1f86b8c0cd0f,USD,false,false,"#N/A","#N/A",Monthly,Advance,false,"#N/A",false,Recurring,false,"#N/A",10800.0,"#N/A","#N/A","#N/A",10.0,"#N/A",a0c3h000001qOxSAAU,false,12000.0,"#N/A","#N/A",10800.0,2.0,"#N/A","#N/A",1.0,Related Product,4dd3b701-d168-4450-8629-c0f250d90c93,8754.576915770134,"#N/A","#N/A","#N/A",List,6265bc6f-9f5b-4245-b1c0-d5815cfa03be,Renewable,54e33ffe-9123-445a-bb9b-69dec395a5a5,1.0,1.0,4dd3b701-d168-4450-8629-c0f250d90c93,12000.0,"#N/A",1.0,3.0,"#N/A",a0t3h0000013mXvAAI,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013mXvAAI,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",12000.0,"#N/A",2021-11-17,Renewable,f27271fb-5761-46f2-a764-0a554d1424f3,"#N/A",8754.576915770134,false
92eaff54-bc44-421c-87b6-4a2b3bb70060,USD,false,false,"#N/A",26.24,Monthly,Arrears,true,"#N/A",false,Recurring,false,"#N/A",773.76,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxQAAU,false,800.0,"#N/A","#N/A",773.76,10.0,"#N/A","#N/A",1.0,Related Product,32794e07-8058-4368-a941-4722ccc708d4,72.72061373268129,"#N/A","#N/A","#N/A",List,f0f9ebd7-f61b-497e-999a-c01af69a5461,Renewable,7910da7d-8903-4881-a7bb-5627054f2322,8.0,1.0,32794e07-8058-4368-a941-4722ccc708d4,800.0,96.72,1.0,3.0,"#N/A",a0t3h0000013m1hAAA,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013m1hAAA,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",100.0,"#N/A",2022-02-17,Renewable,"#N/A","#N/A",72.72061373268129,false
92f8b27d-3376-48fd-a898-500ca9f1ceb6,USD,false,false,"#N/A",17.79,Monthly,Arrears,false,"#N/A",false,Recurring,false,"#N/A",162.21,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxPAAU,false,180.0,"#N/A","#N/A",162.21,7.0,"#N/A","#N/A",1.0,Related Product,62f43123-26c7-41cf-a838-581a19c09eeb,10.23,"#N/A","#N/A","#N/A",List,1aaa7f81-2e95-4560-be5f-8b394acf0a9b,Renewable,9fcf60ba-4e8b-4e76-82db-812b6a6cc79b,12.0,200.0,62f43123-26c7-41cf-a838-581a19c09eeb,180.0,13.52,200.0,"#N/A","#N/A",a0t3h0000013mIOAAY,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013mIOAAY,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",15.0,"#N/A",2021-09-19,Renewable,"#N/A","#N/A",10.23,false
930e7e38-9073-428e-be3d-12c973374ba9,USD,false,false,"#N/A","#N/A",Monthly,Arrears,true,"#N/A",false,Recurring,false,"#N/A",855.89,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxQAAU,false,855.89,"#N/A","#N/A",855.89,11.0,"#N/A","#N/A",1.0,Related Product,b66a88cf-a8da-471c-be85-1e7edadd5f09,72.72061373268129,"#N/A","#N/A","#N/A",List,f0f9ebd7-f61b-497e-999a-c01af69a5461,Renewable,7910da7d-8903-4881-a7bb-5627054f2322,8.55890410958904,1.0,b66a88cf-a8da-471c-be85-1e7edadd5f09,855.89,100.0,1.0,3.0,"#N/A",a0t3h0000013m32AAA,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013m32AAA,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",100.0,"#N/A",2022-01-31,Renewable,"#N/A","#N/A",72.72061373268129,false
931b3960-a81e-4780-9eab-69b7cb7ca8db,USD,false,false,"#N/A","#N/A","#N/A","#N/A",false,"#N/A",false,One-Time,false,"#N/A",3000.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxUAAU,false,3000.0,"#N/A","#N/A",3000.0,9.0,"#N/A","#N/A",1.0,Related Product,799d9a1a-7ef5-4d0d-b174-4d624ba852c8,2327.3363808889962,"#N/A","#N/A","#N/A",List,97f63f9d-d298-4997-8e2d-29fe0d886eab,Renewable,b23daee8-c6e3-40ed-bf2f-d8135aaa298e,1.0,1.0,799d9a1a-7ef5-4d0d-b174-4d624ba852c8,3000.0,"#N/A",1.0,3.0,"#N/A",a0t3h0000013maJAAQ,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013maJAAQ,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3000.0,"#N/A",2022-01-16,Renewable,"#N/A","#N/A",2327.3363808889962,false
9326a9f1-18b2-41cd-876e-fba6f0c04479,USD,false,false,"#N/A","#N/A",Monthly,Arrears,false,"#N/A",false,Recurring,false,"#N/A",6000.0,"#N/A","#N/A","#N/A",25.0,"#N/A",a0c3h000001qOxSAAU,false,8000.0,"#N/A","#N/A",6000.0,3.0,"#N/A","#N/A",1.0,Related Product,12c3c5a7-7bd4-4a8d-a7a1-7e82067b6ee6,5839.850031128531,"#N/A","#N/A","#N/A",List,a88103d9-20cc-4401-a9fa-44c1e2e241fc,Renewable,8bbee29e-33cc-4269-9a59-fa2c00851cef,1.0,1.0,12c3c5a7-7bd4-4a8d-a7a1-7e82067b6ee6,8000.0,"#N/A",1.0,3.0,"#N/A",a0t3h0000013m2zAAA,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013m2zAAA,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",8000.0,"#N/A",2022-02-17,Renewable,"#N/A","#N/A",5839.850031128531,false
933d7d51-3fb1-4814-a3f5-8d73bd8d711b,USD,false,false,"#N/A","#N/A",Monthly,Advance,false,1.0,false,Recurring,false,"#N/A",12000.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxSAAU,false,12000.0,"#N/A","#N/A",12000.0,5.0,"#N/A","#N/A",1.0,Related Product,81a54010-e417-46e1-9902-039d1650243b,7781.415045218676,"#N/A","#N/A","#N/A",List,6265bc6f-9f5b-4245-b1c0-d5815cfa03be,"#N/A",54e33ffe-9123-445a-bb9b-69dec395a5a5,1.0,1.0,81a54010-e417-46e1-9902-039d1650243b,12000.0,"#N/A",1.0,"#N/A","#N/A",a0t3h0000013m1HAAQ,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013m1HAAQ,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",12000.0,"#N/A",2020-09-19,"#N/A",f27271fb-5761-46f2-a764-0a554d1424f3,"#N/A",7781.415045218676,false
93403892-011d-4b3a-8e78-f3567b14b788,USD,false,false,"#N/A","#N/A",Monthly,"#N/A",false,"#N/A",false,Usage,false,"#N/A",0.0,"#N/A",Slab,ffac4e98-b784-46b0-ae3b-69a28e0ec767,"#N/A","#N/A",a0c3h000001qOxSAAU,false,2.0,"#N/A","#N/A",0.0,4.0,"#N/A","#N/A",1.0,Related Product,66d8b432-92a3-47fe-a4d9-3dbbeae9e5ac,0.7757787936296654,"#N/A","#N/A","#N/A",List,3335f6cd-0601-4f21-8f85-1baee6b10bc7,Renewable,75489686-1f1b-45a4-a290-533cc16a0e12,2.0,1.0,66d8b432-92a3-47fe-a4d9-3dbbeae9e5ac,0.0,0.0,1.0,3.0,"#N/A",a0t3h0000013mTsAAI,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013mTsAAI,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",1.0,"#N/A",2022-03-19,Renewable,"#N/A","#N/A",0.7757787936296654,false
9395278c-3ff3-45e1-bc6a-469e3456331a,USD,false,false,"#N/A","#N/A",Annual,Advance,true,"#N/A",false,Recurring,false,"#N/A",0.0,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,0.0,"#N/A","#N/A",0.0,1.0,"#N/A","#N/A","#N/A","#N/A",645fbed0-4afc-4810-9971-9473786445e9,0.0,"#N/A","#N/A","#N/A",List,"#N/A","#N/A",5a78fd1c-bd50-4427-b949-0cf9f4ae2810,12.0,1.0,645fbed0-4afc-4810-9971-9473786445e9,0.0,"#N/A",1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0t3h0000013m0zAAA,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,"#N/A",2021-02-17,"#N/A","#N/A","#N/A",0.0,false
939d6448-cdc1-40a5-87b9-13684f31eb62,USD,false,false,"#N/A",155.49,Monthly,Advance,false,"#N/A",false,Recurring,false,"#N/A",1844.51,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxRAAU,false,2000.0,"#N/A","#N/A",1844.51,13.0,"#N/A","#N/A",1.0,Related Product,30258eec-042f-419e-bf0a-72abe2dcf0b6,72.95480763141778,"#N/A","#N/A","#N/A",List,1f0cc2a5-efa8-45f2-b466-5aaa63876909,"#N/A",62932448-67d1-4044-8961-5fce2eae0fbb,1.0,1.0,30258eec-042f-419e-bf0a-72abe2dcf0b6,2000.0,"#N/A",1.0,"#N/A","#N/A",a0t3h0000013m2PAAQ,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013m2PAAQ,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2000.0,"#N/A",2021-05-20,"#N/A","#N/A","#N/A",72.95480763141778,false
93af4802-61dd-49a1-aeb3-d08d5313f4ec,USD,false,false,"#N/A","#N/A",Annual,Advance,false,"#N/A",false,Recurring,false,"#N/A",2000.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxRAAU,false,2000.0,"#N/A","#N/A",2000.0,14.0,"#N/A","#N/A",1.0,Related Product,0799eb12-f627-4efd-8046-04da12978fa4,1389.919226198083,"#N/A","#N/A","#N/A",List,3d8b8237-6e24-444c-9963-37e19b35be9c,"#N/A",bf80f687-c78f-461f-8b50-d826e2cd5725,1.0,4.0,0799eb12-f627-4efd-8046-04da12978fa4,2000.0,"#N/A",4.0,3.0,"#N/A",a0t3h0000013m2xAAA,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013m2xAAA,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2000.0,"#N/A",2022-02-17,"#N/A","#N/A","#N/A",1389.919226198083,false
93b46c97-b31e-4166-b82d-d06d4fec8704,USD,false,false,"#N/A","#N/A",Monthly,Arrears,false,"#N/A",false,Recurring,false,"#N/A",69538.01,"#N/A",Slab,d3f4099a-7a95-415d-a8f7-23f458c0f52e,"#N/A","#N/A",a0c3h000001qOxKAAU,false,95.4,"#N/A","#N/A",69538.01,34.0,"#N/A","#N/A",1.0,Related Product,c7e0463f-9a78-46c2-87b0-ef4ba7ca99b8,5.524928924137379,"#N/A","#N/A","#N/A",List,3744a3ba-1183-4ff7-9bd3-5012af1374d3,Renewable,629312f4-eb08-4d13-96bc-68db51aa3e3a,12.0,1000.0,c7e0463f-9a78-46c2-87b0-ef4ba7ca99b8,77264.45999999999,5794.83,1000.0,3.0,"#N/A",a0t3h0000013m3CAAQ,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013m3CAAQ,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",7.95,"#N/A",2022-02-05,Renewable,"#N/A","#N/A",5.524928924137379,false
93ea4d94-8283-49fe-a0b2-157dd26de626,USD,false,false,"#N/A","#N/A",Monthly,Advance,false,"#N/A",false,Recurring,false,"#N/A",22230.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxSAAU,false,24000.0,"#N/A","#N/A",22230.0,2.0,"#N/A","#N/A",1.0,Related Product,7819745f-5109-4dc7-95bb-e5b1077faf09,8754.576915770134,"#N/A","#N/A","#N/A",List,6265bc6f-9f5b-4245-b1c0-d5815cfa03be,Renewable,54e33ffe-9123-445a-bb9b-69dec395a5a5,2.0,1.0,7819745f-5109-4dc7-95bb-e5b1077faf09,22230.0,11115.0,1.0,3.0,"#N/A",a0t3h0000013m2CAAQ,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013m2CAAQ,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",11700.0,"#N/A",2022-02-22,Renewable,f27271fb-5761-46f2-a764-0a554d1424f3,"#N/A",8754.576915770134,false
940cb55d-9a31-4291-a640-872d2a59b4aa,USD,false,true,"#N/A","#N/A",Annual,Advance,true,"#N/A",false,Recurring,false,"#N/A",0.0,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,0.0,"#N/A","#N/A",0.0,1.0,"#N/A","#N/A","#N/A","#N/A",6a3470a0-5c49-4052-8d73-5f2919795b75,0.0,"#N/A","#N/A","#N/A",List,"#N/A","#N/A",5a78fd1c-bd50-4427-b949-0cf9f4ae2810,12.0,1.0,6a3470a0-5c49-4052-8d73-5f2919795b75,0.0,"#N/A",1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0t3h0000013mGmAAI,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,"#N/A",2021-08-19,"#N/A","#N/A","#N/A",0.0,false
9443adef-371e-4cae-9d6a-9eb7ab6551e4,USD,false,true,"#N/A","#N/A",Monthly,Arrears,false,1.0,false,Recurring,false,"#N/A",12000.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c1I000000oSaoQAE:01t1I000000JUVvQAO,false,12000.0,"#N/A","#N/A",12000.0,2.0,"#N/A","#N/A",1.0,Component,2a583281-13e2-4239-8e8a-5f36546d85df,8220.065998222786,"#N/A","#N/A","#N/A",List,"#N/A",Renewable,8082df33-6d80-4703-ada8-d1537bc09f27,1.0,1.0,2a583281-13e2-4239-8e8a-5f36546d85df,12000.0,"#N/A",1.0,3.0,"#N/A",a0t3h0000013miuAAA,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013miuAAA,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",12000.0,"#N/A",2022-01-17,Renewable,"#N/A","#N/A",8220.065998222786,false
